index,Location,Year,Date,Event,Round,Stage,Heat,Athlete,Country,Age,Final_Rank,Rank,Time,Avg Speed,Initial_CSE,Final_CSE,Mu,Sigma,ExpectedRank,RatingChange
139,London,2018,2018-12-16,NC,1,R8,2,BOTTICHER_Stefan,GER,,11.0,2.0,10.149,,Holder,Holder,Holder,Holder,Holder,Holder
140,London,2018,2018-12-16,NC,1,R8,3,GLAETZER_Matthew,AUS,,2.0,1.0,10.179,,Holder,Holder,Holder,Holder,Holder,Holder
141,London,2018,2018-12-16,NC,1,R8,3,LANDERNEAU_Melvin,FRA,,13.0,2.0,10.333,,Holder,Holder,Holder,Holder,Holder,Holder
142,London,2018,2018-12-16,NC,1,R8,4,PAUL_Nicholas,TTO,,5.0,1.0,10.174,,Holder,Holder,Holder,Holder,Holder,Holder
143,London,2018,2018-12-16,NC,1,R8,4,QUINTERO_CHAVARRO_Kevin_Santiago,COL,,14.0,2.0,10.253,,Holder,Holder,Holder,Holder,Holder,Holder
144,London,2018,2018-12-16,NC,1,R8,5,CARLIN_Jack,TIN,,4.0,1.0,10.262,,Holder,Holder,Holder,Holder,Holder,Holder
145,London,2018,2018-12-16,NC,1,R8,5,AWANG_Mohd_Azizulhasni,MAS,,15.0,2.0,10.275,,Holder,Holder,Holder,Holder,Holder,Holder
146,London,2018,2018-12-16,NC,1,R8,6,TJON_EN_FA_Jair,SUR,,6.0,1.0,10.27,,Holder,Holder,Holder,Holder,Holder,Holder
147,London,2018,2018-12-16,NC,1,R8,6,LENDEL_Vasilijus,LTU,,10.0,2.0,10.272,,Holder,Holder,Holder,Holder,Holder,Holder
148,London,2018,2018-12-16,NC,1,R8,7,OWENS_Ryan,GBR,,7.0,1.0,10.344,,Holder,Holder,Holder,Holder,Holder,Holder
149,London,2018,2018-12-16,NC,1,R8,7,OH_Jeseok,KOR,,16.0,2.0,10.376999999999999,,Holder,Holder,Holder,Holder,Holder,Holder
150,London,2018,2018-12-16,NC,1,R8,8,RUDYK_Mateusz,POL,,8.0,1.0,10.271,,Holder,Holder,Holder,Holder,Holder,Holder
151,London,2018,2018-12-16,NC,1,R8,8,KENNY_Jason,GBR,,9.0,2.0,10.346,,Holder,Holder,Holder,Holder,Holder,Holder
152,London,2018,2018-12-16,NC,1,QF,1,LAVREYSEN_Harrie,NED,,1.0,1.0,10.33,,Holder,Holder,Holder,Holder,Holder,Holder
153,London,2018,2018-12-16,NC,1,QF,1,RUDYK_Mateusz,POL,,8.0,2.0,10.411,,Holder,Holder,Holder,Holder,Holder,Holder
154,London,2018,2018-12-16,NC,1,QF,2,HOOGLAND_Jeffrey,NED,,3.0,1.0,9.889,,Holder,Holder,Holder,Holder,Holder,Holder
155,London,2018,2018-12-16,NC,1,QF,2,OWENS_Ryan,GBR,,7.0,2.0,9.918,,Holder,Holder,Holder,Holder,Holder,Holder
156,London,2018,2018-12-16,NC,1,QF,3,GLAETZER_Matthew,AUS,,2.0,1.0,10.266,,Holder,Holder,Holder,Holder,Holder,Holder
157,London,2018,2018-12-16,NC,1,QF,3,TJON_EN_FA_Jair,SUR,,6.0,2.0,10.42,,Holder,Holder,Holder,Holder,Holder,Holder
158,London,2018,2018-12-16,NC,1,QF,4,CARLIN_Jack,TIN,,4.0,1.0,10.669,,Holder,Holder,Holder,Holder,Holder,Holder
159,London,2018,2018-12-16,NC,1,QF,4,PAUL_Nicholas,TTO,,5.0,2.0,REL,,Holder,Holder,Holder,Holder,Holder,Holder
152,London,2018,2018-12-16,NC,2,QF,1,LAVREYSEN_Harrie,NED,,1.0,1.0,10.105,,Holder,Holder,Holder,Holder,Holder,Holder
153,London,2018,2018-12-16,NC,2,QF,1,RUDYK_Mateusz,POL,,8.0,2.0,10.163,,Holder,Holder,Holder,Holder,Holder,Holder
154,London,2018,2018-12-16,NC,2,QF,2,HOOGLAND_Jeffrey,NED,,3.0,1.0,10.092,,Holder,Holder,Holder,Holder,Holder,Holder
155,London,2018,2018-12-16,NC,2,QF,2,OWENS_Ryan,GBR,,7.0,2.0,11.021,,Holder,Holder,Holder,Holder,Holder,Holder
156,London,2018,2018-12-16,NC,2,QF,3,GLAETZER_Matthew,AUS,,2.0,1.0,10.233,,Holder,Holder,Holder,Holder,Holder,Holder
157,London,2018,2018-12-16,NC,2,QF,3,TJON_EN_FA_Jair,SUR,,6.0,2.0,10.373000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
158,London,2018,2018-12-16,NC,2,QF,4,CARLIN_Jack,TIN,,4.0,1.0,10.2,,Holder,Holder,Holder,Holder,Holder,Holder
159,London,2018,2018-12-16,NC,2,QF,4,PAUL_Nicholas,TTO,,5.0,2.0,10.362,,Holder,Holder,Holder,Holder,Holder,Holder
160,London,2018,2018-12-16,NC,1,SF,1,LAVREYSEN_Harrie,NED,,1.0,2.0,15.459999999999999,,Holder,Holder,Holder,Holder,Holder,Holder
161,London,2018,2018-12-16,NC,1,SF,1,CARLIN_Jack,TIN,,4.0,1.0,11.014,,Holder,Holder,Holder,Holder,Holder,Holder
162,London,2018,2018-12-16,NC,1,SF,2,GLAETZER_Matthew,AUS,,2.0,1.0,10.536,,Holder,Holder,Holder,Holder,Holder,Holder
163,London,2018,2018-12-16,NC,1,SF,2,HOOGLAND_Jeffrey,NED,,3.0,2.0,10.629999999999999,,Holder,Holder,Holder,Holder,Holder,Holder
160,London,2018,2018-12-16,NC,2,SF,1,LAVREYSEN_Harrie,NED,,1.0,1.0,10.182,,Holder,Holder,Holder,Holder,Holder,Holder
161,London,2018,2018-12-16,NC,2,SF,1,CARLIN_Jack,TIN,,4.0,2.0,10.231,,Holder,Holder,Holder,Holder,Holder,Holder
162,London,2018,2018-12-16,NC,2,SF,2,GLAETZER_Matthew,AUS,,2.0,2.0,10.144,,Holder,Holder,Holder,Holder,Holder,Holder
163,London,2018,2018-12-16,NC,2,SF,2,HOOGLAND_Jeffrey,NED,,3.0,1.0,9.986,,Holder,Holder,Holder,Holder,Holder,Holder
160,London,2018,2018-12-16,NC,3,SF,1,LAVREYSEN_Harrie,NED,,1.0,1.0,10.26,,Holder,Holder,Holder,Holder,Holder,Holder
161,London,2018,2018-12-16,NC,3,SF,1,CARLIN_Jack,TIN,,4.0,2.0,10.353,,Holder,Holder,Holder,Holder,Holder,Holder
162,London,2018,2018-12-16,NC,3,SF,2,GLAETZER_Matthew,AUS,,2.0,1.0,10.412,,Holder,Holder,Holder,Holder,Holder,Holder
163,London,2018,2018-12-16,NC,3,SF,2,HOOGLAND_Jeffrey,NED,,3.0,2.0,10.724,,Holder,Holder,Holder,Holder,Holder,Holder
164,London,2018,2018-12-16,NC,1,F,G,LAVREYSEN_Harrie,NED,,1.0,1.0,10.108,,Holder,Holder,Holder,Holder,Holder,Holder
165,London,2018,2018-12-16,NC,1,F,G,GLAETZER_Matthew,AUS,,2.0,2.0,10.200000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
166,London,2018,2018-12-16,NC,1,F,B,HOOGLAND_Jeffrey,NED,,3.0,2.0,10.472000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
167,London,2018,2018-12-16,NC,1,F,B,CARLIN_Jack,TIN,,4.0,1.0,10.451,,Holder,Holder,Holder,Holder,Holder,Holder
164,London,2018,2018-12-16,NC,2,F,G,LAVREYSEN_Harrie,NED,,1.0,1.0,10.282,,Holder,Holder,Holder,Holder,Holder,Holder
165,London,2018,2018-12-16,NC,2,F,G,GLAETZER_Matthew,AUS,,2.0,2.0,10.693,,Holder,Holder,Holder,Holder,Holder,Holder
166,London,2018,2018-12-16,NC,2,F,B,HOOGLAND_Jeffrey,NED,,3.0,1.0,10.595,,Holder,Holder,Holder,Holder,Holder,Holder
167,London,2018,2018-12-16,NC,2,F,B,CARLIN_Jack,TIN,,4.0,2.0,10.716000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
166,London,2018,2018-12-16,NC,3,F,B,HOOGLAND_Jeffrey,NED,,3.0,1.0,10.294,,Holder,Holder,Holder,Holder,Holder,Holder
167,London,2018,2018-12-16,NC,3,F,B,CARLIN_Jack,TIN,,4.0,2.0,11.473,,Holder,Holder,Holder,Holder,Holder,Holder
168,Cambridge,2019,2019-01-20,NC,1,R16,1,BAUGE_Gregory,FRA,,9.0,1.0,10.626,,Holder,Holder,Holder,Holder,Holder,Holder
169,Cambridge,2019,2019-01-20,NC,1,R16,1,JONAUSKAS_Svajunas,LTU,,26.0,2.0,10.702,,Holder,Holder,Holder,Holder,Holder,Holder
170,Cambridge,2019,2019-01-20,NC,1,R16,2,SZALONTAY_Sandor,HUN,,10.0,1.0,10.659,,Holder,Holder,Holder,Holder,Holder,Holder
171,Cambridge,2019,2019-01-20,NC,1,R16,2,NOSOV_Alexey,RUS,,25.0,2.0,10.815000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
172,Cambridge,2019,2019-01-20,NC,1,R16,3,XU_Chao,CHN,,7.0,1.0,10.23,,Holder,Holder,Holder,Holder,Holder,Holder
173,Cambridge,2019,2019-01-20,NC,1,R16,3,WAMMES_Nick,PTM,,24.0,2.0,10.445,,Holder,Holder,Holder,Holder,Holder,Holder
174,Cambridge,2019,2019-01-20,NC,1,R16,4,FUKAYA_Tomohiro,JPN,,8.0,1.0,10.501,,Holder,Holder,Holder,Holder,Holder,Holder
175,Cambridge,2019,2019-01-20,NC,1,R16,4,DUBCHENKO_Aleksandr,RUS,,23.0,2.0,10.548,,Holder,Holder,Holder,Holder,Holder,Holder
176,Cambridge,2019,2019-01-20,NC,1,R16,5,KELEMEN_Pavel,CZE,,11.0,1.0,10.464,,Holder,Holder,Holder,Holder,Holder,Holder
177,Cambridge,2019,2019-01-20,NC,1,R16,5,VORZHEV_Pavel,KAZ,,22.0,2.0,10.513,,Holder,Holder,Holder,Holder,Holder,Holder
178,Cambridge,2019,2019-01-20,NC,1,R16,6,BARRETTE_Hugo,CAN,,12.0,1.0,10.463,,Holder,Holder,Holder,Holder,Holder,Holder
179,Cambridge,2019,2019-01-20,NC,1,R16,6,WILLIAMS_Zac,VNZ,,21.0,2.0,10.665999999999999,,Holder,Holder,Holder,Holder,Holder,Holder
180,Cambridge,2019,2019-01-20,NC,1,R16,7,PERALTA_GASCON_Juan,ESP,,13.0,1.0,10.421,,Holder,Holder,Holder,Holder,Holder,Holder
181,Cambridge,2019,2019-01-20,NC,1,R16,7,NALYOTOV_Maxim,KAZ,,20.0,2.0,10.786,,Holder,Holder,Holder,Holder,Holder,Holder
182,Cambridge,2019,2019-01-20,NC,1,R16,8,NITTA_Yudai,JPN,,14.0,1.0,10.556,,Holder,Holder,Holder,Holder,Holder,Holder
183,Cambridge,2019,2019-01-20,NC,1,R16,8,WATANABE_Kazunari,JPC,,19.0,2.0,10.607999999999999,,Holder,Holder,Holder,Holder,Holder,Holder
184,Cambridge,2019,2019-01-20,NC,1,R16,9,BIELECKI_Maciej,POL,,16.0,1.0,10.609,,Holder,Holder,Holder,Holder,Holder,Holder
185,Cambridge,2019,2019-01-20,NC,1,R16,9,WAGNER_Robin,CZE,,17.0,2.0,10.667,,Holder,Holder,Holder,Holder,Holder,Holder
186,Cambridge,2019,2019-01-20,NC,1,R16,10,MORENO_SANCHEZ_Jose,ESP,,15.0,1.0,10.279,,Holder,Holder,Holder,Holder,Holder,Holder
187,Cambridge,2019,2019-01-20,NC,1,R16,10,SAHROM_Muhammad_Shah_Firdaus,MAS,,18.0,2.0,10.315,,Holder,Holder,Holder,Holder,Holder,Holder
188,Cambridge,2019,2019-01-20,NC,1,R8,1,RUDYK_Mateusz,POL,,2.0,1.0,10.193,,Holder,Holder,Holder,Holder,Holder,Holder
189,Cambridge,2019,2019-01-20,NC,1,R8,1,MORENO_SANCHEZ_Jose,ESP,,15.0,2.0,10.261,,Holder,Holder,Holder,Holder,Holder,Holder
190,Cambridge,2019,2019-01-20,NC,1,R8,2,HART_Nathan,AUS,,1.0,1.0,10.363,,Holder,Holder,Holder,Holder,Holder,Holder
191,Cambridge,2019,2019-01-20,NC,1,R8,2,BIELECKI_Maciej,POL,,16.0,2.0,10.865,,Holder,Holder,Holder,Holder,Holder,Holder
192,Cambridge,2019,2019-01-20,NC,1,R8,3,SCHMID_Jacob,AUS,,5.0,1.0,10.605,,Holder,Holder,Holder,Holder,Holder,Holder
193,Cambridge,2019,2019-01-20,NC,1,R8,3,NITTA_Yudai,JPN,,14.0,2.0,11.217,,Holder,Holder,Holder,Holder,Holder,Holder
194,Cambridge,2019,2019-01-20,NC,1,R8,4,WEBSTER_Sam,NZL,,6.0,1.0,10.4,,Holder,Holder,Holder,Holder,Holder,Holder
195,Cambridge,2019,2019-01-20,NC,1,R8,4,PERALTA_GASCON_Juan,ESP,,13.0,2.0,10.852,,Holder,Holder,Holder,Holder,Holder,Holder
196,Cambridge,2019,2019-01-20,NC,1,R8,5,MITCHELL_Ethan,NZL,,4.0,1.0,10.039,,Holder,Holder,Holder,Holder,Holder,Holder
197,Cambridge,2019,2019-01-20,NC,1,R8,5,BARRETTE_Hugo,CAN,,12.0,2.0,10.125,,Holder,Holder,Holder,Holder,Holder,Holder
198,Cambridge,2019,2019-01-20,NC,1,R8,6,VIGIER_Sebastien,FRA,,3.0,1.0,10.243,,Holder,Holder,Holder,Holder,Holder,Holder
199,Cambridge,2019,2019-01-20,NC,1,R8,6,KELEMEN_Pavel,CZE,,11.0,2.0,10.328000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
200,Cambridge,2019,2019-01-20,NC,1,R8,7,FUKAYA_Tomohiro,JPN,,8.0,1.0,10.284,,Holder,Holder,Holder,Holder,Holder,Holder
201,Cambridge,2019,2019-01-20,NC,1,R8,7,BAUGE_Gregory,FRA,,9.0,2.0,10.375,,Holder,Holder,Holder,Holder,Holder,Holder
202,Cambridge,2019,2019-01-20,NC,1,R8,8,XU_Chao,CHN,,7.0,1.0,10.346,,Holder,Holder,Holder,Holder,Holder,Holder
203,Cambridge,2019,2019-01-20,NC,1,R8,8,SZALONTAY_Sandor,HUN,,10.0,2.0,10.37,,Holder,Holder,Holder,Holder,Holder,Holder
204,Cambridge,2019,2019-01-20,NC,1,QF,1,RUDYK_Mateusz,POL,,2.0,1.0,10.205,,Holder,Holder,Holder,Holder,Holder,Holder
205,Cambridge,2019,2019-01-20,NC,1,QF,1,XU_Chao,CHN,,7.0,2.0,10.427,,Holder,Holder,Holder,Holder,Holder,Holder
206,Cambridge,2019,2019-01-20,NC,1,QF,2,HART_Nathan,AUS,,1.0,1.0,10.4,,Holder,Holder,Holder,Holder,Holder,Holder
207,Cambridge,2019,2019-01-20,NC,1,QF,2,FUKAYA_Tomohiro,JPN,,8.0,2.0,10.776,,Holder,Holder,Holder,Holder,Holder,Holder
208,Cambridge,2019,2019-01-20,NC,1,QF,3,VIGIER_Sebastien,FRA,,3.0,1.0,10.179,,Holder,Holder,Holder,Holder,Holder,Holder
209,Cambridge,2019,2019-01-20,NC,1,QF,3,SCHMID_Jacob,AUS,,5.0,2.0,10.319,,Holder,Holder,Holder,Holder,Holder,Holder
210,Cambridge,2019,2019-01-20,NC,1,QF,4,MITCHELL_Ethan,NZL,,4.0,2.0,10.256,,Holder,Holder,Holder,Holder,Holder,Holder
211,Cambridge,2019,2019-01-20,NC,1,QF,4,WEBSTER_Sam,NZL,,6.0,1.0,10.052,,Holder,Holder,Holder,Holder,Holder,Holder
204,Cambridge,2019,2019-01-20,NC,2,QF,1,RUDYK_Mateusz,POL,,2.0,1.0,10.236,,Holder,Holder,Holder,Holder,Holder,Holder
205,Cambridge,2019,2019-01-20,NC,2,QF,1,XU_Chao,CHN,,7.0,2.0,10.302000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
206,Cambridge,2019,2019-01-20,NC,2,QF,2,HART_Nathan,AUS,,1.0,1.0,10.148,,Holder,Holder,Holder,Holder,Holder,Holder
207,Cambridge,2019,2019-01-20,NC,2,QF,2,FUKAYA_Tomohiro,JPN,,8.0,2.0,10.815,,Holder,Holder,Holder,Holder,Holder,Holder
208,Cambridge,2019,2019-01-20,NC,2,QF,3,VIGIER_Sebastien,FRA,,3.0,2.0,10.408,,Holder,Holder,Holder,Holder,Holder,Holder
209,Cambridge,2019,2019-01-20,NC,2,QF,3,SCHMID_Jacob,AUS,,5.0,1.0,10.314,,Holder,Holder,Holder,Holder,Holder,Holder
210,Cambridge,2019,2019-01-20,NC,2,QF,4,MITCHELL_Ethan,NZL,,4.0,1.0,10.048,,Holder,Holder,Holder,Holder,Holder,Holder
211,Cambridge,2019,2019-01-20,NC,2,QF,4,WEBSTER_Sam,NZL,,6.0,2.0,10.083,,Holder,Holder,Holder,Holder,Holder,Holder
208,Cambridge,2019,2019-01-20,NC,3,QF,3,VIGIER_Sebastien,FRA,,3.0,1.0,10.421,,Holder,Holder,Holder,Holder,Holder,Holder
209,Cambridge,2019,2019-01-20,NC,3,QF,3,SCHMID_Jacob,AUS,,5.0,2.0,10.433,,Holder,Holder,Holder,Holder,Holder,Holder
210,Cambridge,2019,2019-01-20,NC,3,QF,4,MITCHELL_Ethan,NZL,,4.0,1.0,10.555,,Holder,Holder,Holder,Holder,Holder,Holder
211,Cambridge,2019,2019-01-20,NC,3,QF,4,WEBSTER_Sam,NZL,,6.0,2.0,10.935,,Holder,Holder,Holder,Holder,Holder,Holder
212,Cambridge,2019,2019-01-20,NC,1,SF,1,RUDYK_Mateusz,POL,,2.0,1.0,10.132,,Holder,Holder,Holder,Holder,Holder,Holder
213,Cambridge,2019,2019-01-20,NC,1,SF,1,MITCHELL_Ethan,NZL,,4.0,2.0,10.148,,Holder,Holder,Holder,Holder,Holder,Holder
214,Cambridge,2019,2019-01-20,NC,1,SF,2,HART_Nathan,AUS,,1.0,1.0,10.361,,Holder,Holder,Holder,Holder,Holder,Holder
215,Cambridge,2019,2019-01-20,NC,1,SF,2,VIGIER_Sebastien,FRA,,3.0,2.0,10.408000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
212,Cambridge,2019,2019-01-20,NC,2,SF,1,RUDYK_Mateusz,POL,,2.0,1.0,10.355,,Holder,Holder,Holder,Holder,Holder,Holder
213,Cambridge,2019,2019-01-20,NC,2,SF,1,MITCHELL_Ethan,NZL,,4.0,2.0,10.369,,Holder,Holder,Holder,Holder,Holder,Holder
214,Cambridge,2019,2019-01-20,NC,2,SF,2,HART_Nathan,AUS,,1.0,1.0,10.078,,Holder,Holder,Holder,Holder,Holder,Holder
215,Cambridge,2019,2019-01-20,NC,2,SF,2,VIGIER_Sebastien,FRA,,3.0,2.0,10.975,,Holder,Holder,Holder,Holder,Holder,Holder
216,Cambridge,2019,2019-01-20,NC,1,F,G,HART_Nathan,AUS,,1.0,1.0,10.391,,Holder,Holder,Holder,Holder,Holder,Holder
217,Cambridge,2019,2019-01-20,NC,1,F,G,RUDYK_Mateusz,POL,,2.0,2.0,10.736,,Holder,Holder,Holder,Holder,Holder,Holder
218,Cambridge,2019,2019-01-20,NC,1,F,B,VIGIER_Sebastien,FRA,,3.0,1.0,10.298,,Holder,Holder,Holder,Holder,Holder,Holder
219,Cambridge,2019,2019-01-20,NC,1,F,B,MITCHELL_Ethan,NZL,,4.0,2.0,10.386,,Holder,Holder,Holder,Holder,Holder,Holder
216,Cambridge,2019,2019-01-20,NC,2,F,G,HART_Nathan,AUS,,1.0,1.0,10.115,,Holder,Holder,Holder,Holder,Holder,Holder
217,Cambridge,2019,2019-01-20,NC,2,F,G,RUDYK_Mateusz,POL,,2.0,2.0,10.222,,Holder,Holder,Holder,Holder,Holder,Holder
218,Cambridge,2019,2019-01-20,NC,2,F,B,VIGIER_Sebastien,FRA,,3.0,2.0,10.282,,Holder,Holder,Holder,Holder,Holder,Holder
219,Cambridge,2019,2019-01-20,NC,2,F,B,MITCHELL_Ethan,NZL,,4.0,1.0,10.259,,Holder,Holder,Holder,Holder,Holder,Holder
218,Cambridge,2019,2019-01-20,NC,3,F,B,VIGIER_Sebastien,FRA,,3.0,1.0,10.342,,Holder,Holder,Holder,Holder,Holder,Holder
219,Cambridge,2019,2019-01-20,NC,3,F,B,MITCHELL_Ethan,NZL,,4.0,2.0,10.476,,Holder,Holder,Holder,Holder,Holder,Holder
220,Hong_Kong,2019,2019-01-27,NC,1,R16,1,BRISTER_James,AUS,,2.0,1.0,10.88,,Holder,Holder,Holder,Holder,Holder,Holder
221,Hong_Kong,2019,2019-01-27,NC,1,R16,1,RAJKOWSKI_Patryk,POL,,28.0,2.0,11.025,,Holder,Holder,Holder,Holder,Holder,Holder
222,Hong_Kong,2019,2019-01-27,NC,1,R16,2,HELAL_Rayan,FRA,,7.0,1.0,10.49,,Holder,Holder,Holder,Holder,Holder,Holder
223,Hong_Kong,2019,2019-01-27,NC,1,R16,2,VORZHEV_Pavel,KAZ,,27.0,2.0,10.533,,Holder,Holder,Holder,Holder,Holder,Holder
224,Hong_Kong,2019,2019-01-27,NC,1,R16,3,CLARKE_Thomas,AUS,,1.0,1.0,10.32,,Holder,Holder,Holder,Holder,Holder,Holder
225,Hong_Kong,2019,2019-01-27,NC,1,R16,3,SHARAPOV_Alexander,RUS,,26.0,2.0,10.374,,Holder,Holder,Holder,Holder,Holder,Holder
226,Hong_Kong,2019,2019-01-27,NC,1,R16,4,XU_Chao,CHN,,3.0,1.0,10.226,,Holder,Holder,Holder,Holder,Holder,Holder
227,Hong_Kong,2019,2019-01-27,NC,1,R16,4,KNIPE_Bradly,NZL,,25.0,2.0,10.326,,Holder,Holder,Holder,Holder,Holder,Holder
228,Hong_Kong,2019,2019-01-27,NC,1,R16,5,BARRETTE_Hugo,CAN,,10.0,1.0,10.403,,Holder,Holder,Holder,Holder,Holder,Holder
229,Hong_Kong,2019,2019-01-27,NC,1,R16,5,WILLIAMS_Zac,NZL,,24.0,2.0,10.498000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
230,Hong_Kong,2019,2019-01-27,NC,1,R16,6,FUKAYA_Tomohiro,JPN,,11.0,1.0,10.689,,Holder,Holder,Holder,Holder,Holder,Holder
231,Hong_Kong,2019,2019-01-27,NC,1,R16,6,NALYOTOV_Maxim,KAZ,,23.0,2.0,10.692,,Holder,Holder,Holder,Holder,Holder,Holder
232,Hong_Kong,2019,2019-01-27,NC,1,R16,7,YAKUSHEVSKIY_Pavel,RUS,,12.0,1.0,10.563,,Holder,Holder,Holder,Holder,Holder,Holder
233,Hong_Kong,2019,2019-01-27,NC,1,R16,7,BABEK_Tomas,CZE,,22.0,2.0,10.66,,Holder,Holder,Holder,Holder,Holder,Holder
234,Hong_Kong,2019,2019-01-27,NC,1,R16,8,JURCZYK_Marc,GER,,13.0,1.0,10.55,,Holder,Holder,Holder,Holder,Holder,Holder
235,Hong_Kong,2019,2019-01-27,NC,1,R16,8,MORENO_SANCHEZ_Jose,ESP,,21.0,2.0,10.582,,Holder,Holder,Holder,Holder,Holder,Holder
236,Hong_Kong,2019,2019-01-27,NC,1,R16,9,BOS_Theo,BCC,,8.0,1.0,10.473,,Holder,Holder,Holder,Holder,Holder,Holder
237,Hong_Kong,2019,2019-01-27,NC,1,R16,9,LENDEL_Vasilijus,LTU,,17.0,2.0,10.566,,Holder,Holder,Holder,Holder,Holder,Holder
238,Hong_Kong,2019,2019-01-27,NC,1,R16,10,PERALTA_GASCON_Juan,ESP,,14.0,1.0,10.704,,Holder,Holder,Holder,Holder,Holder,Holder
239,Hong_Kong,2019,2019-01-27,NC,1,R16,10,KAWABATA_Tomoyuki,JPC,,20.0,2.0,10.713000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
240,Hong_Kong,2019,2019-01-27,NC,1,R16,11,OH_Jeseok,KOR,,16.0,1.0,10.566,,Holder,Holder,Holder,Holder,Holder,Holder
241,Hong_Kong,2019,2019-01-27,NC,1,R16,11,BIELECKI_Maciej,POL,,18.0,2.0,11.066,,Holder,Holder,Holder,Holder,Holder,Holder
242,Hong_Kong,2019,2019-01-27,NC,1,R16,12,NITTA_Yudai,JPN,,15.0,1.0,10.701,,Holder,Holder,Holder,Holder,Holder,Holder
243,Hong_Kong,2019,2019-01-27,NC,1,R16,12,WAGNER_Robin,CZE,,19.0,2.0,10.853,,Holder,Holder,Holder,Holder,Holder,Holder
244,Hong_Kong,2019,2019-01-27,NC,1,R8,1,PHILLIP_Njisane,TTO,,5.0,1.0,10.849,,Holder,Holder,Holder,Holder,Holder,Holder
245,Hong_Kong,2019,2019-01-27,NC,1,R8,1,NITTA_Yudai,JPN,,15.0,2.0,10.870000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
246,Hong_Kong,2019,2019-01-27,NC,1,R8,2,PAUL_Nicholas,TTO,,6.0,1.0,10.147,,Holder,Holder,Holder,Holder,Holder,Holder
247,Hong_Kong,2019,2019-01-27,NC,1,R8,2,OH_Jeseok,KOR,,16.0,2.0,10.668000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
248,Hong_Kong,2019,2019-01-27,NC,1,R8,3,CALEYRON_Quentin,FRA,,4.0,1.0,10.294,,Holder,Holder,Holder,Holder,Holder,Holder
249,Hong_Kong,2019,2019-01-27,NC,1,R8,3,PERALTA_GASCON_Juan,ESP,,14.0,2.0,10.373000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
250,Hong_Kong,2019,2019-01-27,NC,1,R8,4,BOS_Theo,BCC,,8.0,1.0,10.562,,Holder,Holder,Holder,Holder,Holder,Holder
251,Hong_Kong,2019,2019-01-27,NC,1,R8,4,SZALONTAY_Sandor,HUN,,9.0,2.0,10.607999999999999,,Holder,Holder,Holder,Holder,Holder,Holder
252,Hong_Kong,2019,2019-01-27,NC,1,R8,5,BRISTER_James,AUS,,2.0,1.0,10.622,,Holder,Holder,Holder,Holder,Holder,Holder
253,Hong_Kong,2019,2019-01-27,NC,1,R8,5,JURCZYK_Marc,GER,,13.0,2.0,10.675,,Holder,Holder,Holder,Holder,Holder,Holder
254,Hong_Kong,2019,2019-01-27,NC,1,R8,6,HELAL_Rayan,FRA,,7.0,1.0,10.344,,Holder,Holder,Holder,Holder,Holder,Holder
255,Hong_Kong,2019,2019-01-27,NC,1,R8,6,YAKUSHEVSKIY_Pavel,RUS,,12.0,2.0,10.370999999999999,,Holder,Holder,Holder,Holder,Holder,Holder
256,Hong_Kong,2019,2019-01-27,NC,1,R8,7,CLARKE_Thomas,AUS,,1.0,1.0,10.118,,Holder,Holder,Holder,Holder,Holder,Holder
257,Hong_Kong,2019,2019-01-27,NC,1,R8,7,FUKAYA_Tomohiro,JPN,,11.0,2.0,10.119,,Holder,Holder,Holder,Holder,Holder,Holder
258,Hong_Kong,2019,2019-01-27,NC,1,R8,8,XU_Chao,CHN,,3.0,1.0,10.368,,Holder,Holder,Holder,Holder,Holder,Holder
259,Hong_Kong,2019,2019-01-27,NC,1,R8,8,BARRETTE_Hugo,CAN,,10.0,2.0,10.397,,Holder,Holder,Holder,Holder,Holder,Holder
260,Hong_Kong,2019,2019-01-27,NC,1,QF,1,XU_Chao,CHN,,3.0,1.0,10.348,,Holder,Holder,Holder,Holder,Holder,Holder
261,Hong_Kong,2019,2019-01-27,NC,1,QF,1,PHILLIP_Njisane,TTO,,5.0,2.0,10.474,,Holder,Holder,Holder,Holder,Holder,Holder
262,Hong_Kong,2019,2019-01-27,NC,1,QF,2,CLARKE_Thomas,AUS,,1.0,1.0,11.051,,Holder,Holder,Holder,Holder,Holder,Holder
263,Hong_Kong,2019,2019-01-27,NC,1,QF,2,PAUL_Nicholas,TTO,,6.0,2.0,11.309000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
264,Hong_Kong,2019,2019-01-27,NC,1,QF,3,CALEYRON_Quentin,FRA,,4.0,1.0,10.239,,Holder,Holder,Holder,Holder,Holder,Holder
